"typeResult","idGame","namePlayer","teamName","PARTIAL_POSS","SWITCHES_ON","ptsPlayerAllowed","dreb","MATCHUP_AST","MATCHUP_TOV","stl","blk","MATCHUP_FGM","MATCHUP_FGA","MATCHUP_FG_PCT","MATCHUP_FG3M","MATCHUP_FG3A","MATCHUP_FG3_PCT"
"player",21900233,"Bruce Brown","Pistons",30.07,0,9,1,3,3,2,1,3,7,0.429,1,2,0.5
"player",21900233,"Derrick Rose","Pistons",35.2,0,7,3,2,1,1,0,2,4,0.5,1,2,0.5
"player",21900233,"Svi Mykhailiuk","Pistons",26.33,0,4,1,3,0,1,0,2,3,0.667,0,1,0
"player",21900233,"Christian Wood","Pistons",15.25,0,9,0,1,3,0,0,3,7,0.429,2,5,0.4
"player",21900233,"Thon Maker","Pistons",16.52,0,11,3,1,3,0,0,4,8,0.5,2,3,0.667
"player",21900233,"Tim Frazier","Pistons",7.57,0,0,0,1,1,0,0,0,1,0,0,1,0
"player",21900233,"Sekou Doumbouya","Pistons",4.08,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900233,"Jordan Bone","Pistons",3.5,0,3,0,1,0,0,0,1,1,1,1,1,1
"player",21900233,"Wesley Matthews","Bucks",33.3,0,5,0,0,3,0,0,2,9,0.222,1,5,0.2
"player",21900233,"Giannis Antetokounmpo","Bucks",40.46,0,14,7,1,3,2,1,6,13,0.462,1,5,0.2
"player",21900233,"Brook Lopez","Bucks",35.01,0,12,5,1,3,0,4,5,20,0.25,1,3,0.333
"player",21900233,"Donte DiVincenzo","Bucks",34.37,0,6,6,1,2,2,0,3,7,0.429,0,2,0
"player",21900233,"Eric Bledsoe","Bucks",40.61,0,6,3,1,0,2,0,3,7,0.429,0,1,0
"player",21900233,"Sterling Brown","Bucks",31.32,0,5,9,1,1,1,0,1,5,0.2,1,3,0.333
"player",21900233,"Robin Lopez","Bucks",19.71,0,4,0,3,1,0,1,2,3,0.667,0,0,0
"player",21900233,"D.J. Wilson","Bucks",22.58,0,4,1,2,0,0,0,2,7,0.286,0,4,0
"player",21900233,"George Hill","Bucks",24.16,0,8,2,2,1,1,1,3,6,0.5,2,3,0.667
"player",21900233,"Pat Connaughton","Bucks",31.47,0,17,6,3,1,0,0,7,7,1,3,3,1
"player",21900233,"Kyle Korver","Bucks",32.24,0,2,1,1,0,2,0,1,7,0.143,0,5,0
"player",21900233,"Dragan Bender","Bucks",3.93,0,0,0,0,0,0,1,0,1,0,0,0,0
"player",21900233,"Thanasis Antetokounmpo","Bucks",3.92,0,2,0,0,0,0,0,0,0,0,0,0,0
"player",21900234,"Brandon Ingram","Pelicans",49.06,0,20,3,4,4,1,0,6,13,0.462,3,7,0.429
"player",21900234,"Kenrich Williams","Pelicans",44.9,0,24,3,1,0,0,2,9,15,0.6,2,4,0.5
"player",21900234,"Jaxson Hayes","Pelicans",42.02,0,20,3,4,3,0,1,6,13,0.462,3,6,0.5
"player",21900234,"JJ Redick","Pelicans",41.83,0,14,6,3,0,2,0,5,6,0.833,0,0,0
"player",21900234,"Jrue Holiday","Pelicans",49.93,0,16,5,5,5,4,2,6,12,0.5,4,8,0.5
"player",21900234,"Lonzo Ball","Pelicans",34.12,0,11,2,1,1,0,1,4,8,0.5,0,2,0
"player",21900234,"Nicolo Melli","Pelicans",20.89,0,9,3,1,2,0,0,3,4,0.75,2,3,0.667
"player",21900234,"E'Twaun Moore","Pelicans",26.86,0,6,1,0,2,0,0,1,2,0.5,0,0,0
"player",21900234,"Frank Jackson","Pelicans",20.28,0,6,3,2,0,0,0,1,7,0.143,1,5,0.2
"player",21900234,"Bojan Bogdanovic","Jazz",54.85,0,9,3,2,3,0,0,3,10,0.3,0,3,0
"player",21900234,"Royce O'Neale","Jazz",53.38,0,31,3,3,0,1,0,11,16,0.688,4,6,0.667
"player",21900234,"Tony Bradley","Jazz",33.58,0,24,7,3,3,0,1,8,16,0.5,3,3,1
"player",21900234,"Donovan Mitchell","Jazz",55.7,0,8,7,1,1,0,0,3,9,0.333,2,5,0.4
"player",21900234,"Mike Conley","Jazz",45.77,0,11,3,2,0,1,0,4,11,0.364,0,2,0
"player",21900234,"Joe Ingles","Jazz",36.63,0,7,8,1,0,0,0,3,11,0.273,1,7,0.143
"player",21900234,"Emmanuel Mudiay","Jazz",22.59,0,5,5,0,0,0,0,1,4,0.25,1,4,0.25
"player",21900234,"Jeff Green","Jazz",38.61,0,17,4,4,3,0,1,6,14,0.429,5,6,0.833
"player",21900234,"Georges Niang","Jazz",13.07,0,3,1,0,0,0,2,1,3,0.333,1,1,1
"player",21900234,"Dante Exum","Jazz",6.83,0,0,1,0,0,0,0,0,1,0,0,1,0
"player",21900235,"Dorian Finney-Smith","Mavericks",48.32,0,17,7,7,0,1,1,6,17,0.353,3,12,0.25
"player",21900235,"Kristaps Porzingis","Mavericks",47.8,0,23,9,3,3,2,1,9,13,0.692,0,2,0
"player",21900235,"Dwight Powell","Mavericks",36.54,0,22,4,5,1,1,2,7,15,0.467,2,4,0.5
"player",21900235,"Luka Doncic","Mavericks",48.73,0,6,6,1,2,2,1,2,11,0.182,1,8,0.125
"player",21900235,"Tim Hardaway Jr.","Mavericks",51.44,0,7,2,3,1,2,0,3,9,0.333,1,5,0.2
"player",21900235,"Maxi Kleber","Mavericks",34.92,0,18,2,2,3,0,0,7,10,0.7,0,1,0
"player",21900235,"Delon Wright","Mavericks",30.47,0,13,2,1,0,0,0,5,6,0.833,1,2,0.5
"player",21900235,"Justin Jackson","Mavericks",12.67,0,4,2,0,0,0,0,1,3,0.333,0,1,0
"player",21900235,"Seth Curry","Mavericks",19.83,0,1,1,1,0,1,0,0,2,0,0,2,0
"player",21900235,"Jalen Brunson","Mavericks",3.88,0,0,0,2,0,0,0,0,3,0,0,2,0
"player",21900235,"Danuel House Jr.","Rockets",47.44,0,22,1,0,1,1,0,7,14,0.5,5,9,0.556
"player",21900235,"P.J. Tucker","Rockets",48.23,0,16,4,7,4,2,1,6,13,0.462,2,6,0.333
"player",21900235,"Clint Capela","Rockets",47.68,0,29,12,2,3,2,0,12,20,0.6,3,7,0.429
"player",21900235,"James Harden","Rockets",56.1,0,8,8,1,1,1,0,3,13,0.231,1,5,0.2
"player",21900235,"Russell Westbrook","Rockets",51.42,0,11,5,2,1,1,0,3,6,0.5,2,4,0.5
"player",21900235,"Austin Rivers","Rockets",34.76,0,14,0,1,0,0,0,4,8,0.5,1,3,0.333
"player",21900235,"Ben McLemore","Rockets",31.59,0,12,5,3,1,0,1,5,12,0.417,0,3,0
"player",21900235,"Tyson Chandler","Rockets",6.43,0,5,0,0,0,0,0,2,2,1,0,0,0
"player",21900235,"Thabo Sefolosha","Rockets",4.89,0,3,0,1,0,0,0,1,2,0.5,1,2,0.5
"player",21900235,"Chris Clemons","Rockets",2.73,0,0,2,0,0,0,0,0,0,0,0,0,0
"player",21900235,"Gary Clark","Rockets",2.73,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900235,"Isaiah Hartenstein","Rockets",2.73,0,0,1,0,0,0,0,0,2,0,0,0,0
"player",21900236,"Joe Harris","Nets",38.79,0,11,1,1,1,0,0,5,11,0.455,1,2,0.5
"player",21900236,"Taurean Prince","Nets",47.49,0,21,10,3,0,0,0,7,11,0.636,3,6,0.5
"player",21900236,"Jarrett Allen","Nets",44.32,0,9,6,4,2,1,0,3,10,0.3,1,2,0.5
"player",21900236,"Spencer Dinwiddie","Nets",48.83,0,6,4,6,3,0,0,2,7,0.286,1,4,0.25
"player",21900236,"Garrett Temple","Nets",47.9,0,17,0,2,2,2,0,6,14,0.429,4,7,0.571
"player",21900236,"Dzanan Musa","Nets",29.2,0,8,3,3,3,1,0,3,6,0.5,2,3,0.667
"player",21900236,"Iman Shumpert","Nets",25.4,0,6,0,1,4,1,0,2,6,0.333,1,4,0.25
"player",21900236,"DeAndre Jordan","Nets",19.53,0,7,3,1,2,0,1,3,7,0.429,1,1,1
"player",21900236,"Theo Pinson","Nets",22.5,0,12,1,1,0,1,0,5,7,0.714,2,4,0.5
"player",21900236,"Marcus Morris Sr.","Knicks",40.22,0,10,2,0,0,1,0,3,6,0.5,2,4,0.5
"player",21900236,"Julius Randle","Knicks",39.19,0,5,7,1,1,0,0,2,9,0.222,1,4,0.25
"player",21900236,"Taj Gibson","Knicks",24.02,0,11,4,4,0,1,0,3,4,0.75,2,3,0.667
"player",21900236,"Kevin Knox II","Knicks",22.6,0,13,3,2,1,1,1,4,7,0.571,1,3,0.333
"player",21900236,"Frank Ntilikina","Knicks",38.23,0,15,3,4,1,0,0,4,12,0.333,1,6,0.167
"player",21900236,"Dennis Smith Jr.","Knicks",25.49,0,4,2,1,1,1,0,1,4,0.25,1,2,0.5
"player",21900236,"Mitchell Robinson","Knicks",24.29,0,10,1,2,1,0,3,3,9,0.333,1,2,0.5
"player",21900236,"Bobby Portis","Knicks",21.51,0,8,4,0,3,1,0,2,6,0.333,2,4,0.5
"player",21900236,"Wayne Ellington","Knicks",34.74,0,9,3,3,1,0,0,3,9,0.333,0,2,0
"player",21900236,"Damyean Dotson","Knicks",26.07,0,6,5,0,1,1,0,2,6,0.333,2,6,0.333
"player",21900237,"Harrison Barnes","Kings",50.89,0,10,4,2,1,0,0,4,9,0.444,2,5,0.4
"player",21900237,"Nemanja Bjelica","Kings",40.65,0,21,8,1,3,3,1,8,14,0.571,4,7,0.571
"player",21900237,"Richaun Holmes","Kings",51.72,0,17,9,7,5,2,4,8,15,0.533,1,2,0.5
"player",21900237,"Buddy Hield","Kings",50.69,0,12,1,5,1,0,0,5,12,0.417,2,6,0.333
"player",21900237,"Cory Joseph","Kings",50.94,0,20,2,10,3,2,0,7,10,0.7,1,2,0.5
"player",21900237,"Bogdan Bogdanovic","Kings",39.99,0,10,4,2,2,1,0,4,14,0.286,2,5,0.4
"player",21900237,"Yogi Ferrell","Kings",18.13,0,2,4,1,1,0,0,1,2,0.5,0,0,0
"player",21900237,"Dewayne Dedmon","Kings",17.37,0,6,0,2,0,1,0,2,10,0.2,0,6,0
"player",21900237,"Justin James","Kings",24.6,0,3,1,2,2,0,0,1,4,0.25,0,0,0
"player",21900237,"Troy Brown Jr.","Wizards",20.04,0,6,2,0,0,1,0,2,5,0.4,1,4,0.25
"player",21900237,"Rui Hachimura","Wizards",31.66,0,14,4,2,4,1,0,6,6,1,2,2,1
"player",21900237,"Thomas Bryant","Wizards",37.15,0,13,3,4,2,0,0,5,8,0.625,1,1,1
"player",21900237,"Bradley Beal","Wizards",54.62,0,16,1,8,0,0,0,6,12,0.5,2,6,0.333
"player",21900237,"Isaiah Thomas","Wizards",38.45,0,9,2,4,1,0,1,1,6,0.167,1,3,0.333
"player",21900237,"Davis Bertans","Wizards",40.18,0,17,5,0,3,1,1,6,14,0.429,2,5,0.4
"player",21900237,"Moritz Wagner","Wizards",27.85,0,13,8,4,2,0,0,5,8,0.625,0,1,0
"player",21900237,"Ish Smith","Wizards",33.49,0,10,5,0,1,1,0,4,10,0.4,2,3,0.667
"player",21900237,"Jordan McRae","Wizards",34.16,0,8,3,1,2,1,0,2,7,0.286,0,4,0
"player",21900237,"CJ Miles","Wizards",8.72,0,3,0,0,1,0,0,0,0,0,0,0,0
"player",21900237,"Isaac Bonga","Wizards",0.68,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900237,"Admiral Schofield","Wizards",0.68,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900237,"Justin Robinson","Wizards",0.67,0,0,0,0,0,0,0,0,0,0,0,0,0
"player",21900238,"Kelly Oubre Jr.","Suns",37.3,0,12,2,0,2,1,0,5,10,0.5,1,4,0.25
"player",21900238,"Dario Saric","Suns",41.86,0,9,17,3,1,0,1,3,13,0.231,0,2,0
"player",21900238,"Frank Kaminsky","Suns",26.04,0,16,3,1,1,1,0,5,8,0.625,0,1,0
"player",21900238,"Devin Booker","Suns",42.12,0,13,1,6,0,0,0,5,10,0.5,2,4,0.5
"player",21900238,"Tyler Johnson","Suns",21.99,0,3,0,1,0,0,0,1,5,0.2,1,3,0.333
"player",21900238,"Cheick Diallo","Suns",43.1,0,24,2,5,2,0,1,9,22,0.409,3,6,0.5
"player",21900238,"Cameron Johnson","Suns",26.58,0,5,0,1,1,0,0,2,4,0.5,1,2,0.5
"player",21900238,"Elie Okobo","Suns",34.83,0,23,2,2,0,1,0,9,11,0.818,3,4,0.75
"player",21900238,"Mikal Bridges","Suns",19.37,0,3,1,0,2,1,0,1,4,0.25,1,2,0.5
"player",21900238,"Jevon Carter","Suns",8.52,0,3,1,0,0,0,0,1,1,1,1,1,1
"player",21900238,"Will Barton","Nuggets",41.2,0,15,3,1,1,1,0,6,11,0.545,1,4,0.25
"player",21900238,"Paul Millsap","Nuggets",33.95,0,19,2,4,0,0,0,7,12,0.583,1,3,0.333
"player",21900238,"Nikola Jokic","Nuggets",41.67,0,17,9,1,2,2,0,7,13,0.538,3,5,0.6
"player",21900238,"Gary Harris","Nuggets",45,0,5,1,2,1,0,0,2,9,0.222,1,6,0.167
"player",21900238,"Jamal Murray","Nuggets",44.39,0,15,6,5,5,1,0,5,9,0.556,5,8,0.625
"player",21900238,"Michael Porter Jr.","Nuggets",11.91,0,2,0,0,0,0,0,0,3,0,0,2,0
"player",21900238,"Jerami Grant","Nuggets",28.45,0,6,4,3,2,0,1,3,8,0.375,0,4,0
"player",21900238,"Torrey Craig","Nuggets",1.5,0,3,0,0,0,0,0,1,2,0.5,1,2,0.5
"player",21900238,"Monte Morris","Nuggets",18.02,0,0,3,2,0,0,0,0,0,0,0,0,0
"player",21900238,"Mason Plumlee","Nuggets",20.72,0,18,3,2,0,0,1,8,10,0.8,0,0,0
"player",21900238,"Juancho Hernangomez","Nuggets",11.91,0,4,1,1,1,0,0,2,3,0.667,0,0,0
"player",21900238,"Malik Beasley","Nuggets",13.29,0,2,1,1,0,0,0,1,2,0.5,0,0,0
"player",21900239,"Brandon Ingram","Pelicans",51.38,0,12,6,5,1,0,1,4,13,0.308,2,7,0.286
"player",21900239,"Kenrich Williams","Pelicans",32.84,0,17,4,4,0,0,1,7,13,0.538,2,5,0.4
"player",21900239,"Jaxson Hayes","Pelicans",41.75,0,26,2,2,1,0,0,9,16,0.563,4,6,0.667
"player",21900239,"JJ Redick","Pelicans",36.45,0,8,4,1,1,0,0,2,4,0.5,1,1,1
"player",21900239,"Jrue Holiday","Pelicans",50.78,0,4,5,3,1,0,0,1,12,0.083,0,7,0
"player",21900239,"Lonzo Ball","Pelicans",29.93,0,21,2,2,1,1,0,8,9,0.889,3,3,1
"player",21900239,"Jahlil Okafor","Pelicans",27.3,0,25,3,1,1,0,3,9,13,0.692,2,2,1
"player",21900239,"Frank Jackson","Pelicans",17.21,0,0,1,2,0,0,0,0,0,0,0,0,0
"player",21900239,"Nicolo Melli","Pelicans",23.92,0,10,3,1,0,0,0,3,8,0.375,1,6,0.167
"player",21900239,"E'Twaun Moore","Pelicans",28.83,0,9,2,2,1,0,1,3,6,0.5,1,3,0.333
"player",21900239,"Nickeil Alexander-Walker","Pelicans",4.91,0,0,1,0,0,0,0,0,1,0,0,1,0
"player",21900239,"Kawhi Leonard","Clippers",37.92,0,12,3,0,2,0,0,5,11,0.455,2,5,0.4
"player",21900239,"Maurice Harkless","Clippers",33.42,0,10,3,3,0,0,0,4,6,0.667,2,2,1
"player",21900239,"Ivica Zubac","Clippers",23.94,0,13,5,5,1,0,0,5,7,0.714,0,0,0
"player",21900239,"Paul George","Clippers",43.65,0,11,5,2,3,3,1,5,13,0.385,1,4,0.25
"player",21900239,"Patrick Beverley","Clippers",41.85,0,22,4,2,0,0,2,8,12,0.667,5,8,0.625
"player",21900239,"Lou Williams","Clippers",37.36,0,6,2,3,0,0,0,2,11,0.182,2,10,0.2
"player",21900239,"JaMychal Green","Clippers",30.5,0,6,4,2,1,0,0,3,11,0.273,0,6,0
"player",21900239,"Montrezl Harrell","Clippers",42.1,0,10,8,1,2,1,2,4,12,0.333,0,1,0
"player",21900239,"Rodney McGruder","Clippers",26.85,0,2,4,2,0,0,0,1,3,0.333,0,1,0
"player",21900239,"Jerome Robinson","Clippers",22.89,0,8,1,1,0,0,0,3,7,0.429,1,3,0.333
"player",21900239,"Terance Mann","Clippers",5.45,0,3,0,0,0,0,0,1,3,0.333,0,1,0
"player",21900239,"Patrick Patterson","Clippers",3.94,0,0,1,1,0,0,0,0,0,0,0,0,0
"player",21900241,"Wes Iwundu","Magic",31.3,0,10,2,2,1,0,0,4,5,0.8,2,3,0.667
"player",21900241,"Jonathan Isaac","Magic",39.09,0,13,6,0,3,1,4,5,10,0.5,0,0,0
"player",21900241,"Khem Birch","Magic",34.77,0,18,2,1,2,0,0,5,12,0.417,0,1,0
"player",21900241,"Evan Fournier","Magic",50.13,0,21,2,2,0,2,0,8,11,0.727,4,6,0.667
"player",21900241,"Markelle Fultz","Magic",39.56,0,10,4,1,4,3,0,3,6,0.5,2,5,0.4
"player",21900241,"Al-Farouq Aminu","Magic",26.86,0,6,4,2,0,0,0,2,8,0.25,2,6,0.333
"player",21900241,"Mo Bamba","Magic",29.89,0,9,8,5,1,2,3,3,7,0.429,1,2,0.5
"player",21900241,"D.J. Augustin","Magic",31.67,0,12,3,3,1,0,0,4,10,0.4,2,5,0.4
"player",21900241,"Terrence Ross","Magic",40.06,0,3,2,3,1,0,0,1,10,0.1,1,9,0.111
"player",21900241,"Langston Galloway","Pistons",48.66,0,12,2,1,0,1,0,4,9,0.444,2,3,0.667
"player",21900241,"Blake Griffin","Pistons",40.67,0,7,5,1,0,0,0,3,7,0.429,1,2,0.5
"player",21900241,"Andre Drummond","Pistons",40.62,0,9,15,0,0,0,1,4,11,0.364,0,3,0
"player",21900241,"Luke Kennard","Pistons",44.36,0,12,4,1,0,1,1,4,12,0.333,1,4,0.25
"player",21900241,"Bruce Brown","Pistons",38.87,0,12,7,3,3,1,0,4,10,0.4,1,2,0.5
"player",21900241,"Derrick Rose","Pistons",26.29,0,3,1,5,1,0,1,0,5,0,0,0,0
"player",21900241,"Svi Mykhailiuk","Pistons",27.47,0,12,1,1,1,1,0,4,10,0.4,0,2,0
"player",21900241,"Markieff Morris","Pistons",21.23,0,3,1,1,1,1,1,1,2,0.5,1,1,1
"player",21900241,"Thon Maker","Pistons",3.38,0,0,1,0,0,0,0,0,1,0,0,0,0
"player",21900241,"Christian Wood","Pistons",17.88,0,14,3,1,1,1,1,6,14,0.429,2,6,0.333
"player",21900242,"Jae Crowder","Grizzlies",45.35,0,14,3,0,5,0,0,6,9,0.667,2,3,0.667
"player",21900242,"Jaren Jackson Jr.","Grizzlies",31.39,0,6,4,2,1,0,0,2,7,0.286,0,2,0
"player",21900242,"Jonas Valanciunas","Grizzlies",39.54,0,29,8,2,4,1,3,12,20,0.6,4,7,0.571
"player",21900242,"Dillon Brooks","Grizzlies",44.43,0,16,4,1,0,2,0,6,12,0.5,4,5,0.8
"player",21900242,"Ja Morant","Grizzlies",41.18,0,9,1,5,1,2,1,4,7,0.571,1,2,0.5
"player",21900242,"Brandon Clarke","Grizzlies",36.4,0,16,3,5,0,0,1,7,14,0.5,2,6,0.333
"player",21900242,"Tyus Jones","Grizzlies",18.71,0,2,0,1,0,0,0,1,4,0.25,0,0,0
"player",21900242,"Marko Guduric","Grizzlies",12.02,0,2,0,1,0,0,0,1,2,0.5,0,0,0
"player",21900242,"Kyle Anderson","Grizzlies",22.73,0,9,3,3,1,1,0,3,5,0.6,2,3,0.667
"player",21900242,"Solomon Hill","Grizzlies",24.83,0,6,3,1,1,0,0,2,3,0.667,2,3,0.667
"player",21900242,"Grayson Allen","Grizzlies",17.56,0,9,3,3,0,0,0,4,7,0.571,1,2,0.5
"player",21900242,"De'Anthony Melton","Grizzlies",9.34,0,4,0,0,0,0,0,1,1,1,0,0,0
"player",21900242,"Bruno Caboclo","Grizzlies",2.67,0,0,0,0,0,0,0,0,1,0,0,0,0
"player",21900242,"T.J. Warren","Pacers",44.89,0,11,3,3,1,0,0,4,8,0.5,3,6,0.5
"player",21900242,"Domantas Sabonis","Pacers",46.33,0,24,10,5,2,2,0,10,19,0.526,4,7,0.571
"player",21900242,"Myles Turner","Pacers",41.22,0,20,4,1,2,0,5,8,20,0.4,1,2,0.5
"player",21900242,"Jeremy Lamb","Pacers",41.3,0,14,4,2,0,1,0,6,13,0.462,2,4,0.5
"player",21900242,"Malcolm Brogdon","Pacers",40.18,0,4,6,2,0,1,0,2,11,0.182,0,3,0
"player",21900242,"Justin Holiday","Pacers",20.41,0,4,1,2,0,0,0,2,5,0.4,0,1,0
"player",21900242,"Aaron Holiday","Pacers",24.69,0,5,2,2,0,2,0,2,4,0.5,1,3,0.333
"player",21900242,"T.J. McConnell","Pacers",26.13,0,9,3,2,1,0,0,3,5,0.6,1,2,0.5
"player",21900242,"Goga Bitadze","Pacers",9.56,0,8,0,0,0,0,1,3,5,0.6,0,0,0
"player",21900242,"Doug McDermott","Pacers",23.23,0,8,3,4,1,0,0,3,4,0.75,0,0,0
"player",21900242,"TJ Leaf","Pacers",3.2,0,2,1,0,0,0,0,1,1,1,0,0,0
"player",21900242,"Alize Johnson","Pacers",3.2,0,3,0,1,0,0,0,1,1,1,1,1,1
"player",21900243,"Treveon Graham","Timberwolves",30.98,0,17,4,3,3,0,1,6,11,0.545,2,3,0.667
"player",21900243,"Robert Covington","Timberwolves",31.76,0,11,3,2,1,2,0,3,9,0.333,1,5,0.2
"player",21900243,"Karl-Anthony Towns","Timberwolves",42.33,0,18,8,4,1,0,2,7,12,0.583,1,3,0.333
"player",21900243,"Andrew Wiggins","Timberwolves",48.18,0,13,6,3,2,2,0,4,10,0.4,2,5,0.4
"player",21900243,"Jarrett Culver","Timberwolves",30.62,0,4,1,1,2,2,0,2,4,0.5,0,1,0
"player",21900243,"Josh Okogie","Timberwolves",24.07,0,11,1,2,2,0,0,5,11,0.455,1,4,0.25
"player",21900243,"Jeff Teague","Timberwolves",41.9,0,11,2,1,3,2,0,3,12,0.25,0,4,0
"player",21900243,"Keita Bates-Diop","Timberwolves",33.03,0,5,3,2,0,1,2,2,11,0.182,1,3,0.333
"player",21900243,"Kelan Martin","Timberwolves",10.1,0,3,3,0,0,0,0,1,1,1,0,0,0
"player",21900243,"Gorgui Dieng","Timberwolves",21.28,0,16,2,0,3,1,1,7,13,0.538,2,4,0.5
"player",21900243,"Jordan Bell","Timberwolves",3.84,0,4,0,1,0,0,0,1,1,1,0,0,0
"player",21900243,"De'Andre Hunter","Hawks",54.49,0,23,3,6,1,0,1,10,17,0.588,1,3,0.333
"player",21900243,"Jabari Parker","Hawks",45.37,0,26,4,3,1,2,0,9,16,0.563,4,9,0.444
"player",21900243,"Damian Jones","Hawks",29.36,0,17,3,6,4,0,2,5,7,0.714,3,3,1
"player",21900243,"Cam Reddish","Hawks",42.75,0,7,3,3,1,0,0,3,9,0.333,0,4,0
"player",21900243,"Trae Young","Hawks",51.62,0,5,4,6,1,0,0,1,8,0.125,0,2,0
"player",21900243,"Bruno Fernando","Hawks",24.03,0,26,2,1,0,1,1,7,14,0.5,4,7,0.571
"player",21900243,"Allen Crabbe","Hawks",32.97,0,5,6,0,1,1,0,1,4,0.25,1,2,0.5
"player",21900243,"Vince Carter","Hawks",25.55,0,2,1,1,0,0,0,0,2,0,0,0,0
"player",21900243,"Evan Turner","Hawks",15.45,0,7,4,2,1,0,0,3,6,0.5,1,2,0.5
"player",21900243,"DeAndre' Bembry","Hawks",22.43,0,0,2,3,2,1,0,0,3,0,0,2,0
"player",21900243,"Alex Len","Hawks",5.56,0,3,1,0,2,1,0,1,3,0.333,0,0,0
"player",21900244,"Nemanja Bjelica","Kings",32.32,0,10,6,0,1,0,1,4,10,0.4,1,5,0.2
"player",21900244,"Harrison Barnes","Kings",41.99,0,8,1,2,1,0,1,3,8,0.375,0,2,0
"player",21900244,"Richaun Holmes","Kings",33.95,0,19,2,2,1,1,2,8,10,0.8,1,1,1
"player",21900244,"Buddy Hield","Kings",50.69,0,18,5,1,2,0,1,8,20,0.4,2,10,0.2
"player",21900244,"Cory Joseph","Kings",41.31,0,10,4,2,1,1,0,4,6,0.667,0,2,0
"player",21900244,"Bogdan Bogdanovic","Kings",34.23,0,11,1,2,2,0,1,4,12,0.333,1,3,0.333
"player",21900244,"Yogi Ferrell","Kings",13.69,0,6,2,0,1,0,0,2,3,0.667,2,3,0.667
"player",21900244,"Justin James","Kings",16.52,0,3,2,1,1,0,1,0,4,0,0,2,0
"player",21900244,"Dewayne Dedmon","Kings",13.84,0,3,4,0,1,0,0,1,6,0.167,0,1,0
"player",21900244,"Harry Giles III","Kings",9.92,0,7,1,0,0,1,1,1,1,1,0,0,0
"player",21900244,"Jayson Tatum","Celtics",45.16,0,10,5,0,1,0,0,4,9,0.444,1,5,0.2
"player",21900244,"Semi Ojeleye","Celtics",32.28,0,3,2,1,0,0,0,1,3,0.333,1,3,0.333
"player",21900244,"Enes Kanter","Celtics",30.37,0,10,6,2,1,1,0,4,7,0.571,2,2,1
"player",21900244,"Jaylen Brown","Celtics",43.2,0,16,4,6,1,1,0,6,9,0.667,4,5,0.8
"player",21900244,"Marcus Smart","Celtics",46.19,0,20,2,2,4,5,1,8,16,0.5,4,11,0.364
"player",21900244,"Brad Wanamaker","Celtics",26.63,0,11,0,3,0,0,0,3,8,0.375,2,6,0.333
"player",21900244,"Robert Williams III","Celtics",29.63,0,11,3,3,2,2,1,4,9,0.444,1,6,0.167
"player",21900244,"Grant Williams","Celtics",6.11,0,0,1,0,1,0,0,0,0,0,0,0,0
"player",21900244,"Carsen Edwards","Celtics",16.36,0,9,2,2,2,0,0,3,4,0.75,2,2,1
"player",21900244,"Tremont Waters","Celtics",24,0,5,2,1,1,1,2,1,9,0.111,0,4,0
"player",21900245,"Miles Bridges","Hornets",40.72,0,23,1,5,1,1,0,7,15,0.467,4,7,0.571
"player",21900245,"P.J. Washington","Hornets",29.89,0,14,2,1,3,2,0,5,7,0.714,1,3,0.333
"player",21900245,"Cody Zeller","Hornets",21.68,0,9,2,2,3,1,0,4,7,0.571,0,1,0
"player",21900245,"Devonte' Graham","Hornets",43.2,0,7,1,5,2,0,0,3,6,0.5,1,3,0.333
"player",21900245,"Terry Rozier","Hornets",42.21,0,8,8,1,1,0,0,4,7,0.571,0,3,0
"player",21900245,"Nicolas Batum","Hornets",23.67,0,7,2,2,0,3,0,1,3,0.333,1,3,0.333
"player",21900245,"Bismack Biyombo","Hornets",28.47,0,9,3,6,3,0,0,2,7,0.286,0,0,0
"player",21900245,"Marvin Williams","Hornets",19.77,0,4,1,3,0,0,0,1,4,0.25,1,2,0.5
"player",21900245,"Malik Monk","Hornets",25.92,0,17,2,1,0,1,0,6,9,0.667,2,3,0.667
"player",21900245,"Cody Martin","Hornets",8.02,0,4,0,0,1,1,0,1,3,0.333,0,1,0
"player",21900245,"Dwayne Bacon","Hornets",19.41,0,6,2,1,2,2,0,3,5,0.6,0,1,0
"player",21900245,"Willy Hernangomez","Hornets",4.32,0,0,1,0,1,0,0,0,0,0,0,0,0
"player",21900245,"Jimmy Butler","Heat",40.13,0,13,1,2,1,1,1,6,15,0.4,1,4,0.25
"player",21900245,"Bam Adebayo","Heat",44.36,0,7,12,2,2,0,1,3,7,0.429,0,1,0
"player",21900245,"Meyers Leonard","Heat",24.13,0,12,3,0,0,0,1,4,10,0.4,0,2,0
"player",21900245,"Duncan Robinson","Heat",28.58,0,15,1,2,1,3,0,4,5,0.8,2,3,0.667
"player",21900245,"Kendrick Nunn","Heat",40.56,0,10,2,3,2,1,0,3,9,0.333,1,3,0.333
"player",21900245,"Kelly Olynyk","Heat",39.9,0,12,13,3,2,2,0,5,14,0.357,2,8,0.25
