"typeResult","idGame","namePlayer","fgContested","fg2Contested","fg3Contested","boxOutsPlayerTeamRebound","screenAssist","ptsScreenAssist","pts","deflections","chargesDrawn","looseBallsRecoveredOffense","looseBallsRecoveredDefense","looseBallsRecovered","boxOutsOffense","boxOutsDefense","boxOutsPlayerTREB","boxOuts"
"player",21900213,"Ersan Ilyasova",4,0,4,"1",2,5,6,0,0,0,0,0,0,3,1,3
"player",21900213,"Sterling Brown",4,2,2,"0",1,2,8,0,0,1,0,1,1,0,0,1
"player",21900213,"Pat Connaughton",4,4,0,"0",0,0,18,0,0,0,0,0,0,1,0,1
"player",21900213,"George Hill",9,3,6,"0",2,5,7,0,0,0,1,1,0,1,0,1
"player",21900213,"Robin Lopez",14,13,1,"2",2,4,6,0,0,1,0,1,0,6,2,6
"player",21900214,"Brandon Ingram",9,7,2,"1",1,3,28,4,0,1,0,1,0,1,1,1
"player",21900214,"Kenrich Williams",13,9,4,"1",1,3,2,2,0,1,2,3,0,2,0,2
"player",21900214,"Jaxson Hayes",10,7,3,"1",3,7,7,1,0,0,1,1,0,5,0,5
"player",21900214,"JJ Redick",7,4,3,"0",1,2,26,2,0,0,1,1,0,1,0,1
"player",21900214,"Jrue Holiday",11,7,4,"0",1,2,23,7,0,0,0,0,0,1,0,1
"player",21900214,"Nicolo Melli",10,6,4,"3",1,2,9,3,0,1,0,1,1,3,1,4
"player",21900214,"Lonzo Ball",4,2,2,"1",0,0,8,1,0,0,0,0,0,2,1,2
"player",21900214,"Frank Jackson",1,1,0,"0",1,2,2,1,0,1,0,1,0,0,0,0
"player",21900214,"E'Twaun Moore",8,6,2,"0",2,5,19,0,0,1,0,1,0,3,0,3
"player",21900214,"Nickeil Alexander-Walker",1,1,0,"0",0,0,0,0,0,1,0,1,0,0,0,0
"player",21900214,"Kelly Oubre Jr.",7,5,2,"1",0,0,25,0,0,1,0,1,0,1,0,1
"player",21900214,"Dario Saric",9,7,2,"1",0,0,5,2,0,3,0,3,0,2,1,2
"player",21900214,"Frank Kaminsky",7,6,1,"3",3,7,14,0,0,0,0,0,0,5,2,5
"player",21900214,"Devin Booker",9,2,7,"1",1,3,19,2,0,0,0,0,0,2,0,2
"player",21900214,"Tyler Johnson",7,4,3,"0",0,0,6,3,1,0,1,1,0,0,0,0
"player",21900214,"Mikal Bridges",9,5,4,"2",1,3,12,6,0,0,0,0,0,2,1,2
"player",21900214,"Cameron Johnson",7,5,2,"0",0,0,14,2,0,0,0,0,0,1,0,1
"player",21900214,"Elie Okobo",8,5,3,"0",1,2,11,2,0,0,1,1,0,0,0,0
"player",21900214,"Cheick Diallo",8,5,3,"1",2,4,8,0,0,0,0,0,0,3,0,3
"player",21900214,"Jevon Carter",2,0,2,"0",0,0,7,1,0,0,1,1,0,0,0,0
"player",21900215,"De'Andre Hunter",7,0,7,"0",0,0,18,1,0,0,0,0,0,0,0,0
"player",21900215,"Jabari Parker",7,1,6,"0",1,2,14,3,0,0,0,0,0,0,0,0
"player",21900215,"Damian Jones",11,10,1,"1",1,2,13,2,0,0,0,0,0,1,0,1
"player",21900215,"DeAndre' Bembry",7,2,5,"0",0,0,22,4,0,0,0,0,0,0,0,0
"player",21900215,"Trae Young",3,1,2,"0",0,0,9,0,0,0,0,0,0,0,0,0
"player",21900215,"Bruno Fernando",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900215,"Allen Crabbe",5,2,3,"0",0,0,2,1,0,0,2,2,0,0,0,0
"player",21900215,"Vince Carter",4,2,2,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900215,"Evan Turner",0,0,0,"0",0,0,0,0,0,1,0,1,0,0,0,0
"player",21900215,"Tyrone Wallace",1,1,0,"0",0,0,2,1,0,0,0,0,0,0,0,0
"player",21900215,"Chandler Parsons",0,0,0,"0",0,0,8,4,0,0,0,0,0,1,0,1
"player",21900215,"Alex Len",7,6,1,"1",1,2,12,1,0,1,0,1,0,3,0,3
"player",21900215,"Langston Galloway",8,6,2,"0",0,0,12,0,0,0,0,0,0,0,0,0
"player",21900215,"Blake Griffin",6,3,3,"0",2,6,24,1,1,0,0,0,0,0,0,0
"player",21900215,"Andre Drummond",8,6,2,"2",7,16,23,3,0,1,0,1,1,3,1,4
"player",21900215,"Luke Kennard",8,2,6,"1",1,2,9,0,0,0,1,1,0,1,0,1
"player",21900215,"Bruce Brown",5,2,3,"0",0,0,14,5,0,1,0,1,0,0,0,0
"player",21900215,"Derrick Rose",4,0,4,"0",0,0,11,0,0,0,1,1,0,0,0,0
"player",21900215,"Markieff Morris",2,0,2,"1",0,0,13,0,0,0,0,0,0,1,0,1
"player",21900215,"Svi Mykhailiuk",6,4,2,"0",1,2,5,2,0,0,0,0,0,0,0,0
"player",21900215,"Thon Maker",5,5,0,"3",2,5,6,1,0,0,0,0,0,4,0,4
"player",21900215,"Christian Wood",5,4,1,"1",0,0,11,1,0,0,1,1,0,1,0,1
"player",21900215,"Tim Frazier",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900216,"Miles Bridges",10,7,3,"1",1,3,31,2,0,1,3,4,0,1,0,1
"player",21900216,"P.J. Washington",11,9,2,"0",1,3,7,2,0,0,1,1,0,1,0,1
"player",21900216,"Cody Zeller",8,5,3,"1",3,6,4,0,0,1,0,1,0,1,0,1
"player",21900216,"Devonte' Graham",5,2,3,"0",0,0,19,3,0,0,0,0,0,1,0,1
"player",21900216,"Terry Rozier",4,1,3,"0",0,0,19,4,0,0,1,1,0,0,0,0
"player",21900216,"Malik Monk",4,2,2,"0",0,0,19,1,0,2,0,2,0,1,0,1
"player",21900216,"Bismack Biyombo",3,2,1,"2",0,0,4,0,0,0,0,0,0,2,1,2
"player",21900216,"Nicolas Batum",7,4,3,"0",2,5,6,0,0,1,0,1,0,0,0,0
"player",21900216,"Marvin Williams",6,4,2,"1",2,4,9,2,1,0,1,1,1,1,0,2
"player",21900216,"Dwayne Bacon",2,0,2,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900216,"Troy Brown Jr.",5,4,1,"2",0,0,4,1,0,1,0,1,0,2,1,2
"player",21900216,"Rui Hachimura",6,4,2,"0",0,0,15,2,0,0,1,1,0,0,0,0
"player",21900216,"Thomas Bryant",11,7,4,"3",3,7,21,1,0,2,0,2,0,3,1,3
"player",21900216,"Bradley Beal",9,3,6,"1",0,0,30,3,1,0,0,0,0,1,0,1
"player",21900216,"Isaiah Thomas",1,0,1,"0",0,0,5,0,0,0,0,0,0,0,0,0
"player",21900216,"Davis Bertans",11,10,1,"1",0,0,20,0,0,1,0,1,0,1,1,1
"player",21900216,"CJ Miles",4,1,3,"0",0,0,0,0,0,0,1,1,0,0,0,0
"player",21900216,"Ish Smith",4,4,0,"1",0,0,10,5,0,1,1,2,0,1,0,1
"player",21900216,"Jordan McRae",7,4,3,"1",0,0,13,2,0,0,1,1,0,1,0,1
"player",21900216,"Moritz Wagner",6,5,1,"0",2,4,7,3,0,0,0,0,0,0,0,0
"player",21900217,"Harrison Barnes",7,4,3,"0",2,4,18,3,0,1,0,1,0,2,0,2
"player",21900217,"Nemanja Bjelica",13,7,6,"0",0,0,13,4,0,0,1,1,0,0,0,0
"player",21900217,"Richaun Holmes",8,8,0,"1",2,4,12,2,0,1,0,1,1,4,0,5
"player",21900217,"Buddy Hield",8,3,5,"1",1,2,16,1,0,0,0,0,0,1,0,1
"player",21900217,"Cory Joseph",9,2,7,"0",0,0,5,4,0,1,2,3,0,0,0,0
"player",21900217,"Yogi Ferrell",1,0,1,"0",0,0,4,1,0,0,2,2,0,1,0,1
"player",21900217,"Justin James",4,2,2,"1",0,0,14,2,0,1,1,2,0,1,1,1
"player",21900217,"Dewayne Dedmon",8,5,3,"0",2,4,2,2,0,0,1,1,0,2,0,2
"player",21900217,"Harry Giles III",4,1,3,"1",0,0,6,0,0,0,0,0,0,3,0,3
"player",21900217,"DaQuan Jeffries",1,1,0,"1",1,2,2,1,0,0,0,0,0,1,0,1
"player",21900217,"Wenyen Gabriel",2,2,0,"0",0,0,5,1,0,0,1,1,0,2,0,2
"player",21900217,"Joe Harris",9,6,3,"2",1,2,22,0,0,1,1,2,0,3,0,3
"player",21900217,"Taurean Prince",5,1,4,"2",0,0,8,1,0,0,0,0,0,3,0,3
"player",21900217,"Jarrett Allen",13,11,2,"1",5,11,11,1,0,0,0,0,0,2,1,2
"player",21900217,"Garrett Temple",4,4,0,"2",0,0,18,1,0,0,1,1,0,2,0,2
"player",21900217,"Spencer Dinwiddie",5,3,2,"1",0,0,23,0,0,0,1,1,0,1,1,1
"player",21900217,"Dzanan Musa",3,0,3,"0",0,0,10,1,0,0,0,0,0,0,0,0
"player",21900217,"Iman Shumpert",2,1,1,"1",0,0,8,3,0,2,0,2,0,1,0,1
"player",21900217,"DeAndre Jordan",4,3,1,"1",4,10,6,3,0,0,0,0,1,1,0,2
"player",21900217,"Theo Pinson",5,3,2,"0",0,0,7,6,0,0,0,0,0,0,0,0
"player",21900217,"David Nwaba",2,1,1,"0",0,0,1,0,0,0,1,1,0,0,0,0
"player",21900217,"Nicolas Claxton",1,1,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900217,"Henry Ellenson",1,1,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900218,"DeMar DeRozan",7,4,3,"1",0,0,29,1,0,0,0,0,0,1,1,1
"player",21900218,"LaMarcus Aldridge",17,14,3,"1",7,15,17,2,0,0,0,0,0,5,0,5
"player",21900218,"Jakob Poeltl",11,10,1,"0",7,16,4,2,1,0,0,0,0,2,0,2
"player",21900218,"Bryn Forbes",1,1,0,"1",0,0,7,1,0,0,1,1,0,2,0,2
"player",21900218,"Dejounte Murray",9,6,3,"0",0,0,9,3,0,1,1,2,0,0,0,0
"player",21900218,"Rudy Gay",12,4,8,"5",1,2,22,2,0,0,0,0,0,7,1,7
"player",21900218,"Patty Mills",1,0,1,"1",0,0,5,0,0,0,0,0,0,1,0,1
"player",21900218,"Marco Belinelli",1,0,1,"0",0,0,7,2,0,0,0,0,0,0,0,0
"player",21900218,"DeMarre Carroll",7,6,1,"1",0,0,2,2,0,0,0,0,0,1,0,1
"player",21900218,"Lonnie Walker IV",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900218,"Keldon Johnson",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900218,"Chimezie Metu",2,1,1,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900218,"Trey Lyles",0,0,0,"1",0,0,0,0,0,0,0,0,0,1,1,1
"player",21900218,"Tobias Harris",8,6,2,"0",0,0,26,1,0,0,0,0,3,0,0,3
"player",21900218,"Al Horford",10,10,0,"4",5,11,18,0,0,0,1,1,2,4,2,6
"player",21900218,"Joel Embiid",9,9,0,"6",2,5,21,1,0,1,1,2,0,10,3,10
"player",21900218,"Furkan Korkmaz",10,6,4,"0",0,0,17,0,0,1,1,2,0,0,0,0
"player",21900218,"Ben Simmons",6,6,0,"0",5,12,10,5,0,0,3,3,0,0,0,0
"player",21900218,"James Ennis III",2,2,0,"0",0,0,13,1,0,0,0,0,0,0,0,0
"player",21900218,"Mike Scott",5,4,1,"1",1,2,2,2,0,0,0,0,0,2,0,2
"player",21900218,"Shake Milton",0,0,0,"0",1,2,0,0,0,0,0,0,0,1,0,1
"player",21900218,"Matisse Thybulle",2,2,0,"0",0,0,2,0,0,0,0,0,0,2,0,2
"player",21900218,"Trey Burke",6,2,4,"0",0,0,4,0,0,1,0,1,0,0,0,0
"player",21900218,"Kyle O'Quinn",1,1,0,"1",0,0,2,1,0,0,0,0,0,1,1,1
"player",21900219,"Jimmy Butler",6,4,2,"2",2,4,27,5,0,1,1,2,1,1,0,2
"player",21900219,"Bam Adebayo",13,8,5,"2",4,9,16,4,0,0,0,0,1,5,2,6
"player",21900219,"Meyers Leonard",4,2,2,"3",1,2,9,0,0,0,0,0,0,5,1,5
"player",21900219,"Duncan Robinson",8,4,4,"1",0,0,8,0,0,1,1,2,0,1,0,1
"player",21900219,"Kendrick Nunn",7,3,4,"0",0,0,21,0,0,1,0,1,0,0,0,0
"player",21900219,"Goran Dragic",5,4,1,"0",0,0,16,3,0,0,1,1,0,0,0,0
"player",21900219,"Tyler Herro",6,3,3,"0",1,2,9,2,0,0,2,2,0,1,0,1
"player",21900219,"Kelly Olynyk",8,6,2,"2",0,0,10,1,0,0,0,0,0,2,0,2
"player",21900219,"Chris Silva",2,2,0,"1",2,6,0,1,0,1,0,1,0,2,0,2
"player",21900219,"James Johnson",0,0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0
"player",21900219,"Shaquille Harrison",8,4,4,"0",0,0,10,4,0,0,0,0,0,0,0,0
"player",21900219,"Lauri Markkanen",5,2,3,"1",0,0,9,0,0,0,0,0,0,2,0,2
"player",21900219,"Wendell Carter Jr.",2,2,0,"2",3,6,6,2,0,1,1,2,1,3,0,4
"player",21900219,"Zach LaVine",12,4,8,"0",0,0,15,3,0,0,1,1,0,1,0,1
"player",21900219,"Tomas Satoransky",1,1,0,"2",0,0,6,2,0,0,0,0,0,2,0,2
"player",21900219,"Ryan Arcidiacono",6,2,4,"0",0,0,10,2,0,0,0,0,0,0,0,0
"player",21900219,"Coby White",1,0,1,"0",0,0,12,2,0,0,0,0,0,0,0,0
"player",21900219,"Kris Dunn",8,4,4,"0",0,0,8,3,0,1,3,4,0,1,0,1
"player",21900219,"Daniel Gafford",4,4,0,"0",3,8,6,0,0,0,0,0,0,2,0,2
"player",21900219,"Thaddeus Young",3,2,1,"1",0,0,12,2,0,3,1,4,1,1,1,2
"player",21900219,"Denzel Valentine",1,1,0,"0",0,0,9,0,0,0,0,0,0,0,0,0
"player",21900219,"Max Strus",1,1,0,"0",0,0,5,0,0,0,0,0,0,1,0,1
"player",21900220,"LeBron James",7,4,3,"0",1,3,23,1,0,0,0,0,1,0,0,1
"player",21900220,"Anthony Davis",11,8,3,"0",1,2,33,2,0,1,1,2,0,1,0,1
"player",21900220,"JaVale McGee",7,3,4,"0",1,2,8,2,0,0,0,0,0,3,0,3
"player",21900220,"Danny Green",8,4,4,"0",0,0,14,3,0,0,0,0,1,0,0,1
"player",21900220,"Kentavious Caldwell-Pope",2,1,1,"0",0,0,17,2,0,0,1,1,1,2,0,3
"player",21900220,"Kyle Kuzma",6,3,3,"0",0,0,10,1,0,0,0,0,0,0,0,0
"player",21900220,"Rajon Rondo",3,1,2,"0",0,0,8,3,0,0,0,0,0,0,0,0
"player",21900220,"Quinn Cook",5,2,3,"0",1,2,2,0,0,0,0,0,0,0,0,0
"player",21900220,"Alex Caruso",5,3,2,"0",0,0,5,3,0,0,0,0,0,0,0,0
"player",21900220,"Dwight Howard",9,8,1,"0",2,5,10,2,0,0,0,0,1,1,0,2
"player",21900220,"Terrance Ferguson",3,2,1,"0",1,3,11,1,0,0,0,0,0,0,0,0
"player",21900220,"Danilo Gallinari",10,4,6,"1",2,4,15,2,1,0,0,0,0,1,0,1
"player",21900220,"Steven Adams",14,12,2,"3",4,9,22,1,0,0,0,0,2,5,1,7
"player",21900220,"Shai Gilgeous-Alexander",7,4,3,"0",0,0,24,0,0,1,1,2,0,0,0,0
"player",21900220,"Chris Paul",2,0,2,"1",0,0,18,2,0,1,0,1,0,1,0,1
"player",21900220,"Mike Muscala",7,6,1,"0",5,10,7,2,0,1,0,1,0,1,0,1
"player",21900220,"Dennis Schroder",3,1,2,"0",0,0,13,2,0,1,0,1,0,0,0,0
"player",21900220,"Darius Bazley",7,5,2,"1",0,0,9,0,0,0,1,1,0,1,0,1
"player",21900220,"Hamidou Diallo",2,2,0,"0",0,0,8,2,0,0,1,1,0,0,0,0
"player",21900221,"Cedi Osman",6,3,3,"0",0,0,18,2,0,1,0,1,0,0,0,0
"player",21900221,"Kevin Love",6,2,4,"0",1,2,8,0,0,1,0,1,0,0,0,0
"player",21900221,"Tristan Thompson",11,8,3,"1",5,13,10,0,0,0,0,0,0,2,0,2
"player",21900221,"Collin Sexton",10,2,8,"0",0,0,14,1,0,0,1,1,0,0,0,0
"player",21900221,"Darius Garland",6,3,3,"0",0,0,23,1,0,1,0,1,0,0,0,0
"player",21900221,"Jordan Clarkson",1,1,0,"0",0,0,0,3,0,0,0,0,0,0,0,0
"player",21900221,"Larry Nance Jr.",1,1,0,"0",1,3,8,2,0,0,0,0,0,0,0,0
"player",21900221,"Kevin Porter Jr.",8,2,6,"0",0,0,9,1,0,0,0,0,0,0,0,0
"player",21900221,"Matthew Dellavedova",1,1,0,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900221,"Brandon Knight",1,0,1,"0",0,0,1,0,0,1,0,1,0,0,0,0
"player",21900221,"Alfonzo McKinnie",3,3,0,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900221,"Ante Zizic",3,3,0,"2",1,2,7,2,0,0,0,0,0,3,1,3
"player",21900221,"Dean Wade",0,0,0,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900221,"Dorian Finney-Smith",8,3,5,"0",0,0,10,4,0,0,1,1,0,0,0,0
"player",21900221,"Kristaps Porzingis",12,11,1,"1",1,2,17,2,0,0,2,2,0,1,1,1
"player",21900221,"Dwight Powell",6,3,3,"1",5,12,6,0,0,0,0,0,0,1,0,1
"player",21900221,"Tim Hardaway Jr.",3,2,1,"0",1,2,16,2,0,0,1,1,0,0,0,0
"player",21900221,"Luka Doncic",3,2,1,"1",0,0,30,2,0,0,0,0,0,1,1,1
"player",21900221,"Maxi Kleber",8,5,3,"0",1,3,4,1,0,0,0,0,0,0,0,0
"player",21900221,"Delon Wright",4,2,2,"0",0,0,10,2,0,1,1,2,0,0,0,0
"player",21900221,"Justin Jackson",3,2,1,"0",0,0,19,2,0,0,0,0,0,0,0,0
"player",21900221,"Boban Marjanovic",6,6,0,"0",9,22,9,1,0,0,0,0,0,1,0,1
"player",21900221,"Jalen Brunson",2,1,1,"0",0,0,6,0,0,1,0,1,0,0,0,0
"player",21900221,"J.J. Barea",1,1,0,"0",0,0,12,2,0,0,0,0,0,0,0,0
"player",21900221,"Ryan Broekhoff",0,0,0,"0",1,2,0,0,0,0,0,0,0,0,0,0
"player",21900221,"Courtney Lee",5,3,2,"0",0,0,4,0,0,0,0,0,0,0,0,0
"player",21900222,"Jaylen Brown",7,3,4,"0",0,0,22,1,0,0,0,0,0,2,0,2
"player",21900222,"Jayson Tatum",3,1,2,"2",1,2,16,2,0,0,0,0,0,4,1,4
"player",21900222,"Daniel Theis",11,11,0,"0",2,4,7,2,0,0,0,0,0,0,0,0
"player",21900222,"Marcus Smart",5,0,5,"5",0,0,15,3,0,0,1,1,0,6,2,6
"player",21900222,"Kemba Walker",2,1,1,"0",0,0,0,2,0,3,0,3,0,1,0,1
"player",21900222,"Grant Williams",6,4,2,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900222,"Robert Williams III",9,7,2,"0",1,2,4,3,0,0,1,1,0,0,0,0
"player",21900222,"Carsen Edwards",1,0,1,"0",0,0,3,0,0,0,0,0,0,0,0,0
"player",21900222,"Brad Wanamaker",5,2,3,"1",0,0,14,0,0,0,0,0,0,2,0,2
"player",21900222,"Enes Kanter",5,5,0,"2",1,3,4,1,0,0,0,0,3,0,2,3
"player",21900222,"Semi Ojeleye",4,2,2,"2",0,0,2,1,0,0,2,2,0,3,2,3
"player",21900222,"Javonte Green",1,0,1,"1",0,0,5,0,0,0,2,2,0,2,0,2
"player",21900222,"Will Barton",6,4,2,"0",0,0,15,1,0,1,0,1,0,0,0,0
"player",21900222,"Paul Millsap",10,6,4,"3",0,0,14,1,0,0,1,1,2,2,2,4
"player",21900222,"Nikola Jokic",11,10,1,"4",6,13,18,4,0,1,0,1,1,5,3,6
"player",21900222,"Gary Harris",4,3,1,"0",0,0,9,1,0,0,0,0,0,1,0,1
"player",21900222,"Jamal Murray",5,3,2,"0",0,0,22,4,0,1,1,2,0,0,0,0
"player",21900222,"Mason Plumlee",6,4,2,"2",1,2,3,0,0,0,0,0,0,3,0,3
"player",21900222,"Jerami Grant",4,3,1,"2",0,0,5,0,0,0,0,0,0,3,1,3
"player",21900222,"Juancho Hernangomez",7,2,5,"0",0,0,2,0,1,0,0,0,0,1,0,1
"player",21900222,"Monte Morris",0,0,0,"0",0,0,4,2,0,0,0,0,0,0,0,0
"player",21900222,"Michael Porter Jr.",2,1,1,"0",0,0,4,0,0,0,0,0,0,0,0,0
"player",21900223,"Glenn Robinson III",6,2,4,"0",0,0,17,1,0,1,0,1,0,1,0,1
"player",21900223,"Eric Paschall",6,3,3,"0",1,3,12,2,0,1,0,1,0,0,0,0
"player",21900223,"Willie Cauley-Stein",6,5,1,"5",4,10,2,2,0,0,0,0,0,10,2,10
"player",21900223,"Alec Burks",8,2,6,"0",0,0,20,6,0,0,0,0,0,0,0,0
"player",21900223,"Ky Bowman",15,10,5,"1",0,0,17,7,0,0,1,1,0,2,0,2
"player",21900223,"Jordan Poole",2,1,1,"0",0,0,13,0,0,0,0,0,0,0,0,0
"player",21900223,"Marquese Chriss",7,3,4,"0",1,2,10,2,0,1,0,1,0,1,0,1
"player",21900223,"Omari Spellman",7,3,4,"1",1,2,18,1,0,0,3,3,0,3,0,3
"player",21900223,"Bojan Bogdanovic",7,6,1,"0",0,0,17,2,0,0,0,0,0,1,0,1
"player",21900223,"Royce O'Neale",6,2,4,"2",0,0,6,0,0,0,0,0,0,4,0,4
"player",21900223,"Rudy Gobert",23,19,4,"3",7,14,8,1,0,0,0,0,6,3,2,9
"player",21900223,"Donovan Mitchell",6,2,4,"1",1,2,30,2,0,3,0,3,0,1,0,1
"player",21900223,"Mike Conley",4,1,3,"0",1,2,27,1,0,1,1,2,0,0,0,0
"player",21900223,"Joe Ingles",2,2,0,"0",1,2,3,2,0,0,0,0,0,4,0,4
"player",21900223,"Emmanuel Mudiay",1,0,1,"0",0,0,11,1,0,0,0,0,0,0,0,0
"player",21900223,"Dante Exum",2,2,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900223,"Jeff Green",11,9,2,"1",0,0,7,1,0,0,0,0,0,2,1,2
"player",21900223,"Tony Bradley",6,5,1,"1",3,7,2,0,0,0,0,0,0,1,0,1
"player",21900224,"Ben McLemore",7,2,5,"1",0,0,14,0,0,1,2,3,0,1,0,1
"player",21900224,"P.J. Tucker",14,7,7,"3",1,3,8,4,0,2,3,5,0,5,1,5
"player",21900224,"Clint Capela",11,10,1,"3",2,4,17,2,0,1,0,1,0,5,2,5
"player",21900224,"Russell Westbrook",3,1,2,"1",0,0,22,5,0,1,1,2,0,1,0,1
"player",21900224,"James Harden",7,4,3,"1",0,0,37,4,0,0,1,1,0,1,0,1
"player",21900224,"Austin Rivers",4,2,2,"0",1,2,10,1,0,0,0,0,0,0,0,0
"player",21900224,"Thabo Sefolosha",4,2,2,"2",0,0,8,2,0,0,0,0,0,3,0,3
"player",21900224,"Chris Clemons",1,1,0,"0",0,0,2,0,0,0,0,0,0,0,0,0
"player",21900224,"Tyson Chandler",4,4,0,"1",1,3,1,1,0,1,0,1,0,1,0,1
"player",21900224,"Kawhi Leonard",9,2,7,"1",2,5,24,4,0,0,1,1,0,2,0,2
"player",21900224,"Maurice Harkless",3,1,2,"0",0,0,7,1,0,0,1,1,0,0,0,0
"player",21900224,"Ivica Zubac",2,2,0,"6",3,6,8,0,0,0,0,0,0,8,1,8
"player",21900224,"Paul George",10,5,5,"1",0,0,19,3,0,1,0,1,1,3,0,4
"player",21900224,"Patrick Beverley",0,0,0,"0",0,0,6,0,0,1,0,1,0,0,0,0
"player",21900224,"Lou Williams",2,1,1,"1",1,2,26,2,0,0,0,0,0,1,0,1
"player",21900224,"Rodney McGruder",2,0,2,"2",0,0,7,1,0,2,0,2,1,2,1,3
"player",21900224,"Montrezl Harrell",16,7,9,"5",3,6,18,1,1,0,0,0,0,8,2,8
"player",21900224,"Jerome Robinson",5,4,1,"0",0,0,3,1,0,0,0,0,0,0,0,0
"player",21900224,"JaMychal Green",5,3,2,"3",1,3,4,1,0,0,0,0,0,3,0,3
"player",21900225,"Kelly Oubre Jr.",6,4,2,"0",0,0,25,5,0,0,0,0,0,0,0,0
"player",21900225,"Dario Saric",12,5,7,"1",1,2,7,2,0,0,2,2,0,2,0,2
"player",21900225,"Frank Kaminsky",11,10,1,"1",4,8,9,1,1,1,1,2,1,5,1,6
"player",21900225,"Devin Booker",9,6,3,"1",1,3,35,0,0,0,0,0,0,1,1,1
"player",21900225,"Tyler Johnson",12,3,9,"0",1,3,7,1,1,1,0,1,0,0,0,0
"player",21900225,"Mikal Bridges",4,1,3,"1",0,0,4,3,0,0,0,0,0,1,0,1
"player",21900225,"Elie Okobo",3,2,1,"1",0,0,4,2,0,0,0,0,0,1,0,1
"player",21900225,"Cameron Johnson",9,5,4,"2",0,0,3,1,0,0,1,1,0,2,0,2
"player",21900225,"Cheick Diallo",7,5,2,"0",3,7,6,2,0,0,0,0,0,0,0,0
"player",21900225,"Jarrett Culver",8,5,3,"1",0,0,11,1,0,0,0,0,0,1,1,1
"player",21900225,"Noah Vonleh",3,3,0,"0",0,0,0,1,0,0,0,0,0,1,0,1
"player",21900225,"Karl-Anthony Towns",19,13,6,"0",1,2,31,0,0,2,1,3,1,2,0,3
"player",21900225,"Andrew Wiggins",11,7,4,"0",0,0,21,1,0,1,0,1,0,0,0,0
"player",21900225,"Jeff Teague",11,6,5,"0",0,0,7,1,0,0,0,0,0,0,0,0
"player",21900225,"Keita Bates-Diop",3,2,1,"1",0,0,22,0,0,1,0,1,0,1,1,1
"player",21900225,"Jaylen Nowell",4,2,2,"1",0,0,3,0,0,0,0,0,0,1,0,1
"player",21900225,"Gorgui Dieng",9,7,2,"0",0,0,0,0,0,0,0,0,0,1,0,1
"player",21900225,"Kelan Martin",3,3,0,"0",0,0,0,1,0,0,0,0,0,2,0,2
"player",21900225,"Jordan Bell",8,4,4,"0",1,2,3,1,0,1,0,1,0,0,0,0
"player",21900226,"Shaquille Harrison",3,1,2,"0",0,0,0,1,0,0,0,0,0,0,0,0
"player",21900226,"Lauri Markkanen",9,6,3,"1",1,2,3,4,0,0,1,1,0,1,1,1
"player",21900226,"Wendell Carter Jr.",9,7,2,"3",4,10,17,2,0,1,1,2,1,6,2,7
"player",21900226,"Zach LaVine",6,5,1,"0",1,2,49,3,0,0,0,0,0,4,0,4
"player",21900226,"Tomas Satoransky",11,8,3,"0",0,0,10,0,0,1,0,1,0,3,0,3
"player",21900226,"Coby White",10,5,5,"0",0,0,28,3,0,0,2,2,0,0,0,0
"player",21900226,"Daniel Gafford",6,6,0,"2",1,2,2,0,0,1,0,1,0,3,1,3
"player",21900226,"Kris Dunn",4,2,2,"0",0,0,2,3,0,1,0,1,0,0,0,0
"player",21900226,"Thaddeus Young",3,2,1,"0",1,2,5,2,0,1,0,1,0,0,0,0
"player",21900226,"Ryan Arcidiacono",7,2,5,"0",1,3,0,2,0,1,3,4,0,1,0,1
"player",21900226,"Miles Bridges",12,6,6,"0",0,0,11,0,0,0,0,0,0,0,0,0
"player",21900226,"P.J. Washington",11,2,9,"1",0,0,3,3,0,1,1,2,0,2,1,2
"player",21900226,"Cody Zeller",7,7,0,"2",2,4,14,3,0,0,0,0,0,5,1,5
"player",21900226,"Devonte' Graham",4,2,2,"0",0,0,18,2,0,0,0,0,0,1,0,1
"player",21900226,"Terry Rozier",7,1,6,"0",0,0,28,1,0,0,1,1,0,0,0,0
"player",21900226,"Nicolas Batum",7,4,3,"0",0,0,3,0,0,0,2,2,0,0,0,0
"player",21900226,"Bismack Biyombo",10,10,0,"3",2,5,11,2,0,1,2,3,2,4,2,6
"player",21900226,"Malik Monk",3,1,2,"0",0,0,6,1,0,1,0,1,0,0,0,0
